Auto.,STATE,CITY,ICAO,IATA,Fixed Base Operator,,FROM,TO,PRICE,EFF DATE,PREAUTH,FBO FAX,FBO WEBSITE,AGENT FOT,AVFUEL CONTACT INFO,AVFUEL CF PHONE,AVFUEL WEBSITE,PRODUCT,NOTES,SUB-ACCOUNT,TAIL NUMBER
No,AK,Fairbanks,PAFA,FAI,"Atlantic Aviation - FAI",,"901","1200",6.7110 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AK,Fairbanks,PAFA,FAI,"Atlantic Aviation - FAI",,"1201","1500",6.5110 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AK,Fairbanks,PAFA,FAI,"Atlantic Aviation - FAI",,"1501","2500",6.3210 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AK,Fairbanks,PAFA,FAI,"Atlantic Aviation - FAI",,"2501","5000",5.5710 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AK,Fairbanks,PAFA,FAI,"Atlantic Aviation - FAI",,"5001","99999",4.8310 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AK,Juneau,PAJN,JNU,"Aero Services - JNU",,"1","300",11.7054 ,3/9/2026,T,9077895103,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Fuel price changes weekly on Monday. For an updated price please call Avfuel Contract Fuel (800-466-2778) or visit www.avfuel.com.  ,,
No,AK,Juneau,PAJN,JNU,"Aero Services - JNU",,"301","600",11.6154 ,3/9/2026,T,9077895103,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Fuel price changes weekly on Monday. For an updated price please call Avfuel Contract Fuel (800-466-2778) or visit www.avfuel.com.  ,,
No,AK,Juneau,PAJN,JNU,"Aero Services - JNU",,"601","900",11.5254 ,3/9/2026,T,9077895103,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Fuel price changes weekly on Monday. For an updated price please call Avfuel Contract Fuel (800-466-2778) or visit www.avfuel.com.  ,,
No,AK,Juneau,PAJN,JNU,"Aero Services - JNU",,"901","1200",11.4354 ,3/9/2026,T,9077895103,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Fuel price changes weekly on Monday. For an updated price please call Avfuel Contract Fuel (800-466-2778) or visit www.avfuel.com.  ,,
No,AK,Juneau,PAJN,JNU,"Aero Services - JNU",,"1201","1500",11.3554 ,3/9/2026,T,9077895103,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Fuel price changes weekly on Monday. For an updated price please call Avfuel Contract Fuel (800-466-2778) or visit www.avfuel.com.  ,,
No,AK,Juneau,PAJN,JNU,"Aero Services - JNU",,"1501","99999",11.2654 ,3/9/2026,T,9077895103,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Fuel price changes weekly on Monday. For an updated price please call Avfuel Contract Fuel (800-466-2778) or visit www.avfuel.com.  ,,
No,AK,Ketchikan,PAKT,KTN,"Aero Services - KTN",,"1","200",11.1754 ,3/9/2026,T,9072475705,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,PRICES CHANGE ON MONDAY. FOR UPDATED PRICING CONTACT AVFUEL CONTRACT FUEL 800-466-2778,,
No,AK,Ketchikan,PAKT,KTN,"Aero Services - KTN",,"201","400",10.9454 ,3/9/2026,T,9072475705,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,PRICES CHANGE ON MONDAY. FOR UPDATED PRICING CONTACT AVFUEL CONTRACT FUEL 800-466-2778,,
No,AK,Ketchikan,PAKT,KTN,"Aero Services - KTN",,"401","600",10.8154 ,3/9/2026,T,9072475705,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,PRICES CHANGE ON MONDAY. FOR UPDATED PRICING CONTACT AVFUEL CONTRACT FUEL 800-466-2778,,
No,AK,Ketchikan,PAKT,KTN,"Aero Services - KTN",,"601","800",10.6754 ,3/9/2026,T,9072475705,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,PRICES CHANGE ON MONDAY. FOR UPDATED PRICING CONTACT AVFUEL CONTRACT FUEL 800-466-2778,,
No,AK,Ketchikan,PAKT,KTN,"Aero Services - KTN",,"801","99999",10.5454 ,3/9/2026,T,9072475705,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,PRICES CHANGE ON MONDAY. FOR UPDATED PRICING CONTACT AVFUEL CONTRACT FUEL 800-466-2778,,
Yes,AK,Nome,PAOM,OME,"Crowley",,"1","199",8.4436 ,3/6/2026,F,9074432012,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Deliveries on holidays and outside of normal business hours may be subject to a Call out Charge of $175.,,
Yes,AK,Nome,PAOM,OME,"Crowley",,"200","399",8.4012 ,3/6/2026,F,9074432012,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Deliveries on holidays and outside of normal business hours may be subject to a Call out Charge of $175.,,
Yes,AK,Nome,PAOM,OME,"Crowley",,"400","999",8.3588 ,3/6/2026,F,9074432012,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Deliveries on holidays and outside of normal business hours may be subject to a Call out Charge of $175.,,
Yes,AK,Nome,PAOM,OME,"Crowley",,"1000","2999",8.2952 ,3/6/2026,F,9074432012,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Deliveries on holidays and outside of normal business hours may be subject to a Call out Charge of $175.,,
Yes,AK,Nome,PAOM,OME,"Crowley",,"3000","99999",8.2316 ,3/6/2026,F,9074432012,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Deliveries on holidays and outside of normal business hours may be subject to a Call out Charge of $175.,,
Yes,AK,Kotzebue,PAOT,OTZ,"Crowley",,"1","199",9.2197 ,3/6/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Deliveries on holidays and outside of normal business hours may be subject to a Call out Charge of $175.,,
Yes,AK,Kotzebue,PAOT,OTZ,"Crowley",,"200","399",9.1773 ,3/6/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Deliveries on holidays and outside of normal business hours may be subject to a Call out Charge of $175.,,
Yes,AK,Kotzebue,PAOT,OTZ,"Crowley",,"400","999",9.1349 ,3/6/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Deliveries on holidays and outside of normal business hours may be subject to a Call out Charge of $175.,,
Yes,AK,Kotzebue,PAOT,OTZ,"Crowley",,"1000","2999",9.0713 ,3/6/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Deliveries on holidays and outside of normal business hours may be subject to a Call out Charge of $175.,,
Yes,AK,Kotzebue,PAOT,OTZ,"Crowley",,"3000","99999",9.0077 ,3/6/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Deliveries on holidays and outside of normal business hours may be subject to a Call out Charge of $175.,,
No,AK,Anchorage,PASC,SCC,"Colville Aviation",,"1","1000",7.9668 ,3/3/2026,T,9076596218,www.colvilleinc.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AK,Anchorage,PASC,SCC,"Colville Aviation",,"1001","2000",7.8668 ,3/3/2026,T,9076596218,www.colvilleinc.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AK,Anchorage,PASC,SCC,"Colville Aviation",,"2001","3000",7.7668 ,3/3/2026,T,9076596218,www.colvilleinc.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AK,Anchorage,PASC,SCC,"Colville Aviation",,"3001","99999",7.6668 ,3/3/2026,T,9076596218,www.colvilleinc.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AK,Sitka,PASI,SIT,"Aero Services - SIT",,"1","200",11.8054 ,3/9/2026,T,9077477212,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AK,Sitka,PASI,SIT,"Aero Services - SIT",,"201","400",11.6584 ,3/9/2026,T,9077477212,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AK,Sitka,PASI,SIT,"Aero Services - SIT",,"401","600",11.5009 ,3/9/2026,T,9077477212,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AK,Sitka,PASI,SIT,"Aero Services - SIT",,"601","800",11.3539 ,3/9/2026,T,9077477212,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AK,Sitka,PASI,SIT,"Aero Services - SIT",,"801","1000",11.1964 ,3/9/2026,T,9077477212,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AK,Sitka,PASI,SIT,"Aero Services - SIT",,"1001","99999",11.0494 ,3/9/2026,T,9077477212,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AL,Mobile,KBFM,BFM,"Signature - BFM",,"1","300",7.5304 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,AL,Mobile,KBFM,BFM,"Signature - BFM",,"301","1200",7.4804 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,AL,Mobile,KBFM,BFM,"Signature - BFM",,"1201","999999",7.3804 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,AL,Birmingham,KBHM,BHM,"Atlantic Aviation - BHM",,"1","100",7.6591 ,3/9/2026,T,2055997643,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AL,Birmingham,KBHM,BHM,"Atlantic Aviation - BHM",,"101","200",7.4791 ,3/9/2026,T,2055997643,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AL,Birmingham,KBHM,BHM,"Atlantic Aviation - BHM",,"201","300",7.2891 ,3/9/2026,T,2055997643,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AL,Birmingham,KBHM,BHM,"Atlantic Aviation - BHM",,"301","400",7.1091 ,3/9/2026,T,2055997643,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AL,Birmingham,KBHM,BHM,"Atlantic Aviation - BHM",,"401","500",6.9291 ,3/9/2026,T,2055997643,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AL,Birmingham,KBHM,BHM,"Atlantic Aviation - BHM",,"501","99999",6.7491 ,3/9/2026,T,2055997643,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AL,Birmingham,KBHM,BHM,"Million Air Birmingham",,"1","300",7.7874 ,3/9/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AL,Birmingham,KBHM,BHM,"Million Air Birmingham",,"301","500",7.5374 ,3/9/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AL,Birmingham,KBHM,BHM,"Million Air Birmingham",,"501","1000",7.2874 ,3/9/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AL,Birmingham,KBHM,BHM,"Million Air Birmingham",,"1001","99999",7.0374 ,3/9/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AL,Fairhope,KCQF,CQF,"Flightline First - CQF",,"1","99999",7.2360 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,AL,Bessemer,KEKY,EKY,"Bessemer Airport Authority FBO",,"1","99",7.5313 ,3/9/2026,T,2054289330,http://www.bessemerairportauthority.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Fuel price changes on Mondays. For fuelings occurring on a Monday  contact Avfuel for an updated price. (Fly Louie Alliance),,
No,AL,Bessemer,KEKY,EKY,"Bessemer Airport Authority FBO",,"100","299",6.9313 ,3/9/2026,T,2054289330,http://www.bessemerairportauthority.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Fuel price changes on Mondays. For fuelings occurring on a Monday  contact Avfuel for an updated price. (Fly Louie Alliance),,
No,AL,Bessemer,KEKY,EKY,"Bessemer Airport Authority FBO",,"300","499",6.4313 ,3/9/2026,T,2054289330,http://www.bessemerairportauthority.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Fuel price changes on Mondays. For fuelings occurring on a Monday  contact Avfuel for an updated price. (Fly Louie Alliance),,
No,AL,Bessemer,KEKY,EKY,"Bessemer Airport Authority FBO",,"500","999",6.1813 ,3/9/2026,T,2054289330,http://www.bessemerairportauthority.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Fuel price changes on Mondays. For fuelings occurring on a Monday  contact Avfuel for an updated price. (Fly Louie Alliance),,
No,AL,Bessemer,KEKY,EKY,"Bessemer Airport Authority FBO",,"1000","99999",5.9313 ,3/9/2026,T,2054289330,http://www.bessemerairportauthority.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Fuel price changes on Mondays. For fuelings occurring on a Monday  contact Avfuel for an updated price. (Fly Louie Alliance),,
No,AL,Gadsden,KGAD,GAD,"Northeast Alabama Regional Airport",,"1","149",6.8882 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Pricing may change without notice.,,
No,AL,Gadsden,KGAD,GAD,"Northeast Alabama Regional Airport",,"150","499",6.6882 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Pricing may change without notice.,,
No,AL,Gadsden,KGAD,GAD,"Northeast Alabama Regional Airport",,"500","99999",6.5882 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Pricing may change without notice.,,
No,AL,Huntsville,KHSV,HSV,"Signature Aviation - HSV",,"1","300",7.2233 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,AL,Huntsville,KHSV,HSV,"Signature Aviation - HSV",,"301","1200",7.1333 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,AL,Huntsville,KHSV,HSV,"Signature Aviation - HSV",,"1201","99999",7.0833 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,AL,Meridianville,KMDQ,MDQ,"Executive Flight Center",,"1","250",5.0465 ,3/1/2026,T,2568289913,www.executiveflightcenter.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AL,Meridianville,KMDQ,MDQ,"Executive Flight Center",,"251","500",4.8965 ,3/1/2026,T,2568289913,www.executiveflightcenter.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AL,Meridianville,KMDQ,MDQ,"Executive Flight Center",,"501","1000",4.7965 ,3/1/2026,T,2568289913,www.executiveflightcenter.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AL,Meridianville,KMDQ,MDQ,"Executive Flight Center",,"1001","2000",4.6465 ,3/1/2026,T,2568289913,www.executiveflightcenter.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AL,Meridianville,KMDQ,MDQ,"Executive Flight Center",,"2001","99999",4.4465 ,3/1/2026,T,2568289913,www.executiveflightcenter.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AL,Montgomery,KMGM,MGM,"Montgomery Aviation Corporation",,"1","200",7.2980 ,3/9/2026,T,3342887337,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AL,Montgomery,KMGM,MGM,"Montgomery Aviation Corporation",,"201","400",7.2480 ,3/9/2026,T,3342887337,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AL,Montgomery,KMGM,MGM,"Montgomery Aviation Corporation",,"401","600",7.1980 ,3/9/2026,T,3342887337,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AL,Montgomery,KMGM,MGM,"Montgomery Aviation Corporation",,"601","800",7.1480 ,3/9/2026,T,3342887337,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AL,Montgomery,KMGM,MGM,"Montgomery Aviation Corporation",,"801","1000",7.0980 ,3/9/2026,T,3342887337,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,AL,Montgomery,KMGM,MGM,"Montgomery Aviation Corporation",,"1001","99999",7.0480 ,3/9/2026,T,3342887337,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
