"Country/State","City","ICAO","Supplier","Gal From","Gal To","Exp Date","Estimated Price","Estimated Taxes","Estimated Total Price","Pre- Arr Req","Notes"
"Canada","YELLOWKNIFE","CYZF","MIDNIGHT MECHANICAL LIMITED","1","999999999","16-Mar-26","5.92569","0.442561","6.36825",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 1 Hr prior to close 2) Operating Hours: 0800-1700 LOCAL 7days 3) Ramps serviced: Own ramp 4) Additional Information: FSII Prist not available *IF CUSTOMER IS PARKED AT ADLAIR, PLEASE CHOOSE MIDNIGHT MECHANICAL* Formerly an ESSO/AVITAT FBO///after hr service available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","YELLOWKNIFE","CYZF","DET'ON CHO LOGISTICS","1","1585.3","16-Mar-26","5.59734","0.4261385","6.02348",,"**Perflight Fees are not included.  HOOK-UP FEE: 33.12233** **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None 2) Ramps serviced:Entire Field 3) Additional Information: Prist and Avgas available There is a 100 CAD no fuel surcharge fee For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"Canada","YELLOWKNIFE","CYZF","DET'ON CHO LOGISTICS","1585.4","999999999","16-Mar-26","5.39734","0.4161385","5.81348",,"**Perflight Fees are not included.  HOOK-UP FEE: 33.12233** **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None 2) Ramps serviced:Entire Field 3) Additional Information: Prist and Avgas available There is a 100 CAD no fuel surcharge fee For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"Canada","YELLOWKNIFE","CYZF","MIDNIGHT MECHANICAL LIMITED","1","999999999","16-Mar-26","5.95355","0.443951","6.3975",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: 1 Hr prior to close 2) Operating Hours: 0800-1700 LOCAL 7days 3) Ramps serviced: Own ramp 4) Additional Information: FSII Prist not available *IF CUSTOMER IS PARKED AT ADLAIR, PLEASE CHOOSE MIDNIGHT MECHANICAL* Formerly an ESSO/AVITAT FBO///after hr service available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","PORT HARDY","CYZT","WILDERNESS SEAPLANES LTD","1","999999999","16-Mar-26","6.05082","0.47808","6.5289",,"**Perflight Fees are not included.  HOOK-UP FEE: 22.08155** **Price for fuel item: JET FUEL**/1) Minimum Notice Required: Mon-Fri 0730-1700 local Sat-Sun & Holidays 0830-1700 local. FALL: 0800 1700 LCL. Sat-Sun & Holidays 0900-1630 -- 24 hr callout is available 2) Ramps serviced: Own 3) Additional Information: Prist is available Formerly an ESSO/AVITAT FBO For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","PORT HARDY","CYZT","WILDERNESS SEAPLANES LTD","1","999999999","16-Mar-26","6.10655","0.48087","6.58742",,"**Perflight Fees are not included.  HOOK-UP FEE: 22.08155** **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: Mon-Fri 0730-1700 local Sat-Sun & Holidays 0830-1700 local. FALL: 0800 1700 LCL. Sat-Sun & Holidays 0900-1630 -- 24 hr callout is available 2) Ramps serviced: Own 3) Additional Information: Prist is available Formerly an ESSO/AVITAT FBO For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","SEPT-ILES","CYZV","AVJET","1","999999999","16-Mar-26","6.29781","1.167344289","7.46515",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE 2) Ramps serviced:OWN RAMP 11) Additional Information: PRIST AVAILABLE UNICOM 122.9, DEICING TYPE 1 AND 4 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","DELTA","CZBB","BOUNDARY BAY AIR SERVICES","1","263.91","16-Mar-26","4.61585","0.4063315","5.02218",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 24 hours 2) Ramps serviced: Own ramp 3) Operating Hours: 0700-2000 lcl Winter Hours // 0700-2100 lcl Summer Hours 4) Additional Information: Prist and Avgas Available. After hours service is available, call FBO for pricing. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","DELTA","CZBB","BOUNDARY BAY AIR SERVICES","263.92","999999999","16-Mar-26","4.47647","0.3993625","4.87583",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 24 hours 2) Ramps serviced: Own ramp 3) Operating Hours: 0700-2000 lcl Winter Hours // 0700-2100 lcl Summer Hours 4) Additional Information: Prist and Avgas Available. After hours service is available, call FBO for pricing. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Cayman Islands","CAYMAN BRAC","MWCB","ATLANTIC AVIATION","1","300","15-Mar-26","7.03","0","7.03",,"**Due to the dynamic nature of the exemptions granted to many operators, the Contract Price does not reflect V.A.T. / G.S.T., Mineral Oil Taxes, Federal Excise Taxes or other taxes to which an operator may be exempt.  Please contact your salesperson or World Fuel Services if you require assistance in generating a fuel price estimate.** **Price for fuel item: JET FUEL**/N/A"
"Cayman Islands","CAYMAN BRAC","MWCB","ATLANTIC AVIATION","301","600","15-Mar-26","6.74","0","6.74",,"**Due to the dynamic nature of the exemptions granted to many operators, the Contract Price does not reflect V.A.T. / G.S.T., Mineral Oil Taxes, Federal Excise Taxes or other taxes to which an operator may be exempt.  Please contact your salesperson or World Fuel Services if you require assistance in generating a fuel price estimate.** **Price for fuel item: JET FUEL**/N/A"
"Cayman Islands","CAYMAN BRAC","MWCB","ATLANTIC AVIATION","601","900","15-Mar-26","6.45","0","6.45",,"**Due to the dynamic nature of the exemptions granted to many operators, the Contract Price does not reflect V.A.T. / G.S.T., Mineral Oil Taxes, Federal Excise Taxes or other taxes to which an operator may be exempt.  Please contact your salesperson or World Fuel Services if you require assistance in generating a fuel price estimate.** **Price for fuel item: JET FUEL**/N/A"
"Cayman Islands","CAYMAN BRAC","MWCB","ATLANTIC AVIATION","901","999999999","15-Mar-26","6.16","0","6.16",,"**Due to the dynamic nature of the exemptions granted to many operators, the Contract Price does not reflect V.A.T. / G.S.T., Mineral Oil Taxes, Federal Excise Taxes or other taxes to which an operator may be exempt.  Please contact your salesperson or World Fuel Services if you require assistance in generating a fuel price estimate.** **Price for fuel item: JET FUEL**/N/A"
"Cayman Islands","GEORGETOWN","MWCR","ATLANTIC AVIATION","1","300","07-Mar-26","6.8402","0","6.8402",,"**Due to the dynamic nature of the exemptions granted to many operators, the Contract Price does not reflect V.A.T. / G.S.T., Mineral Oil Taxes, Federal Excise Taxes or other taxes to which an operator may be exempt.  Please contact your salesperson or World Fuel Services if you require assistance in generating a fuel price estimate.** **Price for fuel item: JET FUEL**/1) Minimum notice required: 2 hours 2) Ramps serviced: GCM/MWCR General Aviation Terminal ramp 3) Peak Hours: 1000 - 1500 LT For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Cayman Islands","GEORGETOWN","MWCR","ATLANTIC AVIATION","301","600","07-Mar-26","6.5502","0","6.5502",,"**Due to the dynamic nature of the exemptions granted to many operators, the Contract Price does not reflect V.A.T. / G.S.T., Mineral Oil Taxes, Federal Excise Taxes or other taxes to which an operator may be exempt.  Please contact your salesperson or World Fuel Services if you require assistance in generating a fuel price estimate.** **Price for fuel item: JET FUEL**/1) Minimum notice required: 2 hours 2) Ramps serviced: GCM/MWCR General Aviation Terminal ramp 3) Peak Hours: 1000 - 1500 LT For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Cayman Islands","GEORGETOWN","MWCR","ATLANTIC AVIATION","601","900","07-Mar-26","6.2602","0","6.2602",,"**Due to the dynamic nature of the exemptions granted to many operators, the Contract Price does not reflect V.A.T. / G.S.T., Mineral Oil Taxes, Federal Excise Taxes or other taxes to which an operator may be exempt.  Please contact your salesperson or World Fuel Services if you require assistance in generating a fuel price estimate.** **Price for fuel item: JET FUEL**/1) Minimum notice required: 2 hours 2) Ramps serviced: GCM/MWCR General Aviation Terminal ramp 3) Peak Hours: 1000 - 1500 LT For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Cayman Islands","GEORGETOWN","MWCR","ATLANTIC AVIATION","901","999999999","07-Mar-26","5.9702","0","5.9702",,"**Due to the dynamic nature of the exemptions granted to many operators, the Contract Price does not reflect V.A.T. / G.S.T., Mineral Oil Taxes, Federal Excise Taxes or other taxes to which an operator may be exempt.  Please contact your salesperson or World Fuel Services if you require assistance in generating a fuel price estimate.** **Price for fuel item: JET FUEL**/1) Minimum notice required: 2 hours 2) Ramps serviced: GCM/MWCR General Aviation Terminal ramp 3) Peak Hours: 1000 - 1500 LT For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Cayman Islands","GEORGETOWN","MWCR","CAYMAN DISPATCH SERVICES LTD","1","999999999","02-Apr-26","6.3402","0","6.3402",,"**Due to the dynamic nature of the exemptions granted to many operators, the Contract Price does not reflect V.A.T. / G.S.T., Mineral Oil Taxes, Federal Excise Taxes or other taxes to which an operator may be exempt.  Please contact your salesperson or World Fuel Services if you require assistance in generating a fuel price estimate.** **Price for fuel item: JET FUEL**/N/A"
"Cayman Islands","GEORGETOWN","MWCR","AIR AGENCIES LTD","1","999999999","31-Mar-26","4.7728","0","4.7728",,"**Due to the dynamic nature of the exemptions granted to many operators, the Contract Price does not reflect V.A.T. / G.S.T., Mineral Oil Taxes, Federal Excise Taxes or other taxes to which an operator may be exempt.  Please contact your salesperson or World Fuel Services if you require assistance in generating a fuel price estimate.** **Price for fuel item: JET FUEL**/N/A"
"Cuba","BARACOA","MUBA","ECASA","1","999999999","02-Mar-26","4.31056","0","4.31056",,"**Due to the dynamic nature of the exemptions granted to many operators, the Contract Price does not reflect V.A.T. / G.S.T., Mineral Oil Taxes, Federal Excise Taxes or other taxes to which an operator may be exempt.  Please contact your salesperson or World Fuel Services if you require assistance in generating a fuel price estimate.** **Price for fuel item: JET FUEL**/**Fuel is NOT available ** 1) Minimum notice required: Nil. 2) Ramps serviced : All Ramps 3) Additional Information: All flights from/to Cuba require further authorization, for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Cuba","CAYO COCO","MUCC","ECASA","1","999999999","02-Mar-26","4.31056","0","4.31056",,"**Due to the dynamic nature of the exemptions granted to many operators, the Contract Price does not reflect V.A.T. / G.S.T., Mineral Oil Taxes, Federal Excise Taxes or other taxes to which an operator may be exempt.  Please contact your salesperson or World Fuel Services if you require assistance in generating a fuel price estimate.** **Price for fuel item: JET FUEL**/**Fuel is NOT available ** 1) Minimum notice required: Nil. 2) Ramps serviced : All Ramps 3) Additional Information: All flights from/to Cuba require further authorization, for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Cuba","CIENFUEGOS","MUCF","ECASA","1","999999999","02-Mar-26","4.31056","0","4.31056",,"**Due to the dynamic nature of the exemptions granted to many operators, the Contract Price does not reflect V.A.T. / G.S.T., Mineral Oil Taxes, Federal Excise Taxes or other taxes to which an operator may be exempt.  Please contact your salesperson or World Fuel Services if you require assistance in generating a fuel price estimate.** **Price for fuel item: JET FUEL**/**Fuel is NOT available as of 9 Feb 2026 until further notice. ** 1) Minimum notice required: Nil. 2) Ramps serviced : All Ramps 3) Additional Information: All flights from/to Cuba require further authorization, for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Cuba","CAYO LARGO DEL SUR","MUCL","ECASA","1","999999999","02-Mar-26","4.31056","0","4.31056",,"**Due to the dynamic nature of the exemptions granted to many operators, the Contract Price does not reflect V.A.T. / G.S.T., Mineral Oil Taxes, Federal Excise Taxes or other taxes to which an operator may be exempt.  Please contact your salesperson or World Fuel Services if you require assistance in generating a fuel price estimate.** **Price for fuel item: JET FUEL**/**Fuel is NOT available ** 1) Minimum notice required: Nil. 2) Ramps serviced : All Ramps 3) Additional Information: All flights from/to Cuba require further authorization, for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Cuba","CAMAGUEY","MUCM","ECASA","1","999999999","02-Mar-26","4.31056","0","4.31056",,"**Due to the dynamic nature of the exemptions granted to many operators, the Contract Price does not reflect V.A.T. / G.S.T., Mineral Oil Taxes, Federal Excise Taxes or other taxes to which an operator may be exempt.  Please contact your salesperson or World Fuel Services if you require assistance in generating a fuel price estimate.** **Price for fuel item: JET FUEL**/**Fuel is NOT available ** 1) Minimum notice required: Nil. 2) Ramps serviced : All Ramps 3) Additional Information: All flights from/to Cuba require further authorization, for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Cuba","SANTIAGO DE CUBA","MUCU","ECASA","1","999999999","02-Mar-26","4.31056","0","4.31056",,"**Due to the dynamic nature of the exemptions granted to many operators, the Contract Price does not reflect V.A.T. / G.S.T., Mineral Oil Taxes, Federal Excise Taxes or other taxes to which an operator may be exempt.  Please contact your salesperson or World Fuel Services if you require assistance in generating a fuel price estimate.** **Price for fuel item: JET FUEL**/**Fuel is NOT available ** 1) Minimum notice required: Nil. 2) Ramps serviced : All Ramps 3) Additional Information: All flights from/to Cuba require further authorization, for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Cuba","GUANTANAMO","MUGT","ECASA","1","999999999","02-Mar-26","4.31056","0","4.31056",,"**Due to the dynamic nature of the exemptions granted to many operators, the Contract Price does not reflect V.A.T. / G.S.T., Mineral Oil Taxes, Federal Excise Taxes or other taxes to which an operator may be exempt.  Please contact your salesperson or World Fuel Services if you require assistance in generating a fuel price estimate.** **Price for fuel item: JET FUEL**/**Fuel is NOT available ** 1) Minimum notice required: None Required 2) Ramps serviced : All Ramps 3) Additional Information: All flights from/to Cuba require further authorization, for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Cuba","HAVANA","MUHA","ECASA","1","999999999","02-Mar-26","4.31056","0","4.31056",,"**Due to the dynamic nature of the exemptions granted to many operators, the Contract Price does not reflect V.A.T. / G.S.T., Mineral Oil Taxes, Federal Excise Taxes or other taxes to which an operator may be exempt.  Please contact your salesperson or World Fuel Services if you require assistance in generating a fuel price estimate.** **Price for fuel item: JET FUEL**/**Fuel is NOT available ** 1) Minimum notice required: Nil. 2) Ramps serviced : All Ramps 3) Additional Information: All flights from/to Cuba require further authorization, for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Cuba","HOLGUIN","MUHG","ECASA","1","999999999","02-Mar-26","4.31056","0","4.31056",,"**Due to the dynamic nature of the exemptions granted to many operators, the Contract Price does not reflect V.A.T. / G.S.T., Mineral Oil Taxes, Federal Excise Taxes or other taxes to which an operator may be exempt.  Please contact your salesperson or World Fuel Services if you require assistance in generating a fuel price estimate.** **Price for fuel item: JET FUEL**/**Fuel is NOT available ** 1) Minimum notice required: Nil. 2) Ramps serviced : All Ramps 3) Additional Information: All flights from/to Cuba require further authorization, for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
