Auto.,STATE,CITY,ICAO,IATA,Fixed Base Operator,,FROM,TO,PRICE,EFF DATE,PREAUTH,FBO FAX,FBO WEBSITE,AGENT FOT,AVFUEL CONTACT INFO,AVFUEL CF PHONE,AVFUEL WEBSITE,PRODUCT,NOTES,SUB-ACCOUNT,TAIL NUMBER
Yes,,Kemi,EFKE,KEM,"Finnavia - KEM",,"1","99999",10.1206 ,3/1/2026,F,+358 20 708 8791,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.,,
No,,Kos,LGKO,KGS,"GISSCO / MOH - KGS",,"1","99999",2.9097 ,3/3/2026,T,+30 22420 51 366,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Price is exclusive of all duties  taxes and fees  Billing Agent / Processing Fee will be billed as a seperate line item on the fuel invoice    AOC holders only.  Aircraft registration must be listed on the AOC when presented to the ITP agent by the operator at the time of the uplift for any potential tax exemptions    48HR notice required    This airport has been identified as in-scope for ReFuelEU  the cost associated with mandate compliance will be invoiced and is subject to change.. $150.00 will be added to order for ADMINISTRATION FEE.,,
No,,Kingston,MKJP,KIN,"IAM Jet Centre - KIN",,"1","99999",4.1715 ,3/1/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.,,
Yes,,Killarney,EIKY,KIR,"Kerry Airport - KIR",,"1","528",4.8176 ,3/1/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,The Total Price listed for this location includes Fuel Cost only – All other duties  taxes and fees are excluded.,,
Yes,,Killarney,EIKY,KIR,"Kerry Airport - KIR",,"529","99999",4.5942 ,3/1/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,The Total Price listed for this location includes Fuel Cost only – All other duties  taxes and fees are excluded.,,
Yes,,Vary,LKKV,KLV,"Total Ceska- KLV",,"1","99999",3.9784 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.,,
Yes,,Kalamata,LGKL,KLX,"GISSCO / MOH - KLX",,"1","99999",3.2042 ,3/3/2026,F,+30 27210 69477,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Price is exclusive of all duties  taxes and fees.      Billing Agent / Processing Fee will be billed as a seperate line item on the fuel invoice.    Contact Avfuel for a quote prior to making arrangements.     AOC holders only.  Aircraft registration must be listed on the AOC when presented to the ITP agent by the operator at the time of the uplift for any potential tax exemptions.     No exceptions.    48 Hours notice required. $150.00 will be added to order for ADMINISTRATION FEE.,,
No,,Kunming,ZPPP,KMG,"CNAF / RS - KMG (Int'l)",,"1","99999",2.9418 ,3/1/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    - 72 hrs notice required  - Need prior departure point  complete routing and destination  - Must denote the flight IS NOT private or charter on the refueling release  - Chinese registered aircraft restricted from using Avfuel  ,,
Yes,,Kiruna,ESNQ,KRN,"Airport Authority - KRN",,"1","99999",8.1759 ,3/1/2026,F,4698068008,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,,Kristiansand,ENCN,KRS,"Shell / AFSN - KRS",,"1","99999",5.1256 ,3/1/2026,F,4738063416,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.,,
Yes,,Kristiansund,ENKB,KSU,"Shell / AFSN - KSU",,"1","99999",5.2871 ,3/1/2026,F,4771581208,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.,,
Yes,,Kaunas,EYKA,KUN,"NAFTELF - KUN",,"1","99999",3.0533 ,3/1/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    This airport has been identified as in-scope for ReFuelEU  the cost associated with mandate compliance will be invoiced and is subject to change.,,
Yes,,Kavala,LGKV,KVA,"GISSCO / MOH - KVA",,"1","99999",3.2600 ,3/3/2026,F,+30 25910 53324,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Price is exclusive of all duties  taxes and fees.      Billing Agent / Processing Fee will be billed as a seperate line item on the fuel invoice.    Contact Avfuel for a quote prior to making arrangements.     AOC holders only.  Aircraft registration must be listed on the AOC when presented to the ITP agent by the operator at the time of the uplift for any potential tax exemptions.     No exceptions.    48 Hours notice required. $150.00 will be added to order for ADMINISTRATION FEE.,,
No,,Kuwait City,OKKK,KWI,"KAFCO / ASM - KWI",,"1","99999",2.7349 ,3/1/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.,,
Yes,,La Paz,MMLP,LAP,"ICCS - LAP",,"1","99999",3.3780 ,3/3/2026,F,,www.iccsmex.com.mx,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    SENEAM air navigation fee may be invoiced at the same time  but is not included in the price of fuel,,
Yes,,West Yorkshire,EGNM,LBA,"Multiflight - LBA",,"1","99999",5.1336 ,2/1/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    Due to the implementation of the UK SAF Mandate the cost associated with mandate compliance will be invoiced and is subject to change at any time.,,
Yes,,Paris - Le Bourget,LFPB,LBG,"GCAB / Total - LBG",,"1","99999",2.9365 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    TIC (excise duty) will be charged unless a photocopy of the AOC is left with the into plane agent at the airport.    Sustainable Aviation Fuel is available at this location  please call Avfuel for pricing +1 734-272-4114  ,,
Yes,,Labuan Bajo,WATO,LBJ,"Pertamina - LBJ",,"1","99999",3.2962 ,2/1/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified..   **Minimum 24-Hour notice required**  **Avfuel cannot authorize fuel for Indonesian tail numbers/registered aircraft (PK-...)**  **Prices are subject to change on the 1st and 15th**  ,,
No,,Libreville,FOOL,LBV,"OLA Aviation - LBV",,"1","99999",3.7654 ,2/1/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    International operations only,,
Yes,,Larnaka,LCLK,LCA,"Pandair - LCA",,"1","99999",3.2670 ,3/1/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Price is exclusive of all duties  taxes and fees.      Contact Avfuel for a quote prior to making arrangements.     AOC holders only.  Aircraft must be listed on the AOC when presented to the ITP agent by the operator at the time of the uplift.  No exceptions.    This airport has been identified as in-scope for ReFuelEU  the cost associated with mandate compliance will be invoiced and is subject to change.  SAF Mandate Charges in response to ReFuelEU to be assessed and applied to any applicable,,
No,,London,EGLC,LCY,"Menzies Aviation - LCY",,"1","99999",4.4209 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,The Total Price listed for this location includes Fuel Cost and Into Plane Fees only – All other duties  taxes and fees are excluded.    Due to the implementation of the UK SAF Mandate the cost associated with mandate compliance will be invoiced and is subject to change at any time.,,
Yes,,Le Havre,LFOH,LEH,"CCI du Harve - LEH",,"1","99999",4.6389 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    ,,
No,,Almería,LEAM,LEI,"Exolum / Cepsa - LEI",,"1","99999",2.8883 ,3/1/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.     48 Hour prior notice required  ,,
Yes,,Leipzig,EDDP,LEJ,"Turbo Fuel Services - LEJ",,"1","99999",3.1872 ,3/3/2026,F,+49 341-2241930,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    This airport has been identified as in-scope for ReFuelEU  the cost associated with mandate compliance will be invoiced and is subject to change.,,
No,,Leticia,SKLT,LET,"Terpel Aviation - LET",,"1","99999",4.4751 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.,,
Yes,,Liege,EBLG,LGG,"SAB SA - LGG",,"1","99999",2.6704 ,3/1/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    This airport has been identified as in-scope for ReFuelEU  the cost associated with mandate compliance will be invoiced and is subject to change.,,
Yes,,London,EGKK,LGW,"North Air - LGW",,"1","99999",2.8781 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    Due to the implementation of the UK SAF Mandate  the cost associated with mandate compliance will be invoiced and is subject to change.,,
Yes,,West Sussex,EGKK,LGW,"Signature Flight Support   LGW",,"1","99999",4.1107 ,3/3/2026,F,+44 1293 567 610,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    Due to the implementation of the UK SAF Mandate the cost associated with mandate compliance will be invoiced and is subject to change at any time.,,
Yes,,Heathrow,EGLL,LHR,"Signature Flight Support",,"1","99999",4.1906 ,3/3/2026,F,+44.208.283.2507,http://www.signatureflight.com/Locations/Pages/fbo.aspx?Loc=LHR,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    Due to the implementation of the UK SAF Mandate the cost associated with mandate compliance will be invoiced and is subject to change at any time.,,
Yes,,Lille,LFQQ,LIL,"Avitair - LIL",,"1","99999",3.0660 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    TIC (excise duty) will be charged unless a photocopy of the AOC is left with the into plane agent at the airport.    This airport has been identified as in-scope for ReFuelEU  the cost associated with mandate compliance will be invoiced and is subject to change.,,
No,,Lima,SPJC,LIM,"Terpel Aviation - LIM",,"1","99999",2.5755 ,3/1/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.,,
Yes,,Milan,LIML,LIN,"Levorato Marcevaggi - LIN",,"1","99999",3.0365 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.  Possible wait for commercial side truck    This airport has been identified as in-scope for ReFuelEU  the cost associated with mandate compliance will be invoiced and is subject to change.  ,,
Yes,,Liberia,MRLB,LIR,"COMBASA - LIR",,"1","477",4.4405 ,2/28/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.,,
Yes,,Liberia,MRLB,LIR,"COMBASA - LIR",,"478","99999",4.3405 ,2/28/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.,,
No,,Lisbon,LPPT,LIS,"Galp - LIS",,"1","99999",2.7775 ,3/1/2026,T,+351 962 134 720,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    This airport has been identified as in-scope for ReFuelEU  any cost associated with mandate compliance will be invoiced.  Base fuel price includes cost of Mandatory SAF Premium.,,
Yes,,Lulea,ESPA,LLA,"Airport Authority - LLA",,"1","99999",8.1764 ,3/1/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,This airport has been identified as in-scope for ReFuelEU  the cost associated with mandate compliance will be invoiced and is subject to change.,,
Yes,,Lagos,DNMM,LOS,"TotalEnergies - LOS",,"1","99999",2.9761 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.,,
No,,Gran Canaria,GCLP,LPA,"CMD / Cepsa - LPA",,"1","99999",2.9728 ,3/1/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.     48 Hour prior notice required  ,,
Yes,,Linköping,ESSL,LPI,"Airport Authority - LPI",,"1","99999",7.7904 ,3/1/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,,Lappeenranta,EFLP,LPP,"Finnavia - LPP",,"1","99999",10.1125 ,3/1/2026,F,+358 40 680 2716,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.,,
No,,La Romana,MDLR,LRM,"SOL Aviation - LRM",,"1","99999",3.4665 ,2/28/2026,T,8098139252,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    Price is valid Saturday thru Friday,,
No,,Mali Losinj,LDLO,LSZ,"INA - LSZ",,"1","99999",3.0573 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    SAF Mandate Fee in response to ReFuelEU will be assessed in 2025 and applied to any applicable transaction.,,
Yes,,Luton,EGGW,LTN,"Harrods Aviation - LTN",,"1","99999",3.2036 ,3/3/2026,F,441582738377,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    Price is valid when the aircraft  is handled by Harrods    Due to the implementation of the UK SAF Mandate the cost associated with mandate compliance will be invoiced and is subject to change at any time.,,
Yes,,Luton,EGGW,LTN,"Signature Flight Support  LTN",,"1","99999",4.8792 ,3/3/2026,F,+44.1582.455453,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Signature Terminal 1 is the original Signature Luton facility.     Prices are exclusive of all duties  taxes and fees unless otherwise specified.    Due to the implementation of the UK SAF Mandate the cost associated with mandate compliance will be invoiced and is subject to change at any time.,,
Yes,,Loreto,MMLT,LTO,"ICCS - LTO",,"1","99999",3.4980 ,3/3/2026,F,,www.iccsmex.com.mx,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    SENEAM air navigation fee may be invoiced at the same time  but is not included in the price of fuel,,
Yes,,Le Touquet,LFAT,LTQ,"TotalEnergies - LTQ",,"1","99999",4.6419 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    TIC (excise duty) will be charged unless a photocopy of the AOC is left with the into plane agent at the airport.    Cash only for private flights.,,
