"Country/State","City","ICAO","Supplier","Gal From","Gal To","Exp Date","Estimated Price","Estimated Taxes","Estimated Total Price","Pre- Arr Req","Notes"
"California","MERCED","KMCE","GATEWAY AIR CENTER INC DBA TDL AERO ENTERPRISES","201","300","09-Mar-26","4.80442","0.540101075","5.34452",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None is needed but is appreciated 2) Ramps serviced: Own ramp 3) Additional Information: Jet-A and 100LL is available // UNICOM:122.7 4) Operating Hours: 0800-1700L 7 DAYS A WEEK - After Hours fee applies. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","MERCED","KMCE","GATEWAY AIR CENTER INC DBA TDL AERO ENTERPRISES","301","1000","09-Mar-26","4.65442","0.540101075","5.19452",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None is needed but is appreciated 2) Ramps serviced: Own ramp 3) Additional Information: Jet-A and 100LL is available // UNICOM:122.7 4) Operating Hours: 0800-1700L 7 DAYS A WEEK - After Hours fee applies. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","MERCED","KMCE","GATEWAY AIR CENTER INC DBA TDL AERO ENTERPRISES","1001","999999999","09-Mar-26","4.50442","0.540101075","5.04452",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None is needed but is appreciated 2) Ramps serviced: Own ramp 3) Additional Information: Jet-A and 100LL is available // UNICOM:122.7 4) Operating Hours: 0800-1700L 7 DAYS A WEEK - After Hours fee applies. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","MATHER","KMHR","MODERN AVIATION","1","500","09-Mar-26","5.03529","0.5190858","5.55438",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 2) Ramps serviced: OWN 3) Additional Information: Open 0600-2200 , After Hours Available On-Call, Fee Applies. Unicom 122.95 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","MATHER","KMHR","MODERN AVIATION","501","1000","09-Mar-26","5.01529","0.5190858","5.53438",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 2) Ramps serviced: OWN 3) Additional Information: Open 0600-2200 , After Hours Available On-Call, Fee Applies. Unicom 122.95 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","MATHER","KMHR","MODERN AVIATION","1001","1500","09-Mar-26","4.99529","0.5190858","5.51438",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 2) Ramps serviced: OWN 3) Additional Information: Open 0600-2200 , After Hours Available On-Call, Fee Applies. Unicom 122.95 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","MATHER","KMHR","MODERN AVIATION","1501","2000","09-Mar-26","4.96529","0.5190858","5.48438",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 2) Ramps serviced: OWN 3) Additional Information: Open 0600-2200 , After Hours Available On-Call, Fee Applies. Unicom 122.95 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","MATHER","KMHR","MODERN AVIATION","2001","2500","09-Mar-26","4.89529","0.5190858","5.41438",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 2) Ramps serviced: OWN 3) Additional Information: Open 0600-2200 , After Hours Available On-Call, Fee Applies. Unicom 122.95 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","MATHER","KMHR","MODERN AVIATION","2501","999999999","09-Mar-26","4.71529","0.5190858","5.23438",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 2) Ramps serviced: OWN 3) Additional Information: Open 0600-2200 , After Hours Available On-Call, Fee Applies. Unicom 122.95 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","MATHER","KMHR","MATHER JET CENTER","1","1500","09-Mar-26","5.02346","0.508093125","5.53155",," **Price for fuel item: JET FUEL**/N/A"
"California","MATHER","KMHR","MATHER JET CENTER","1501","2000","09-Mar-26","4.92346","0.508093125","5.43155",," **Price for fuel item: JET FUEL**/N/A"
"California","MATHER","KMHR","MATHER JET CENTER","2001","2500","09-Mar-26","4.82346","0.508093125","5.33155",," **Price for fuel item: JET FUEL**/N/A"
"California","MATHER","KMHR","MATHER JET CENTER","2501","999999999","09-Mar-26","4.62346","0.508093125","5.13155",," **Price for fuel item: JET FUEL**/N/A"
"California","MOJAVE","KMHV","MOJAVE AIRPORT","1","999999999","03-Mar-26","4.70383","0.5524274","5.25626",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None is needed but is appreciated 2) Ramps serviced: Only FBO at this airport . 3) Additional Information: Prist/Avgas 100 LL is available /./ Mon-Fri 0700-1700L Sat: 0700-1630L Sun: Closed// Overnight/After Hr. Fee applies For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","MODESTO","KMOD","MODESTO JET CENTER","1","500","03-Mar-26","5.83971","0.587907826","6.42762",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE 2) Ramps serviced:YES 11) Additional Information: 24/7 -> formerly Sky Trek Aviation For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","MODESTO","KMOD","MODESTO JET CENTER","501","1000","03-Mar-26","5.73971","0.587907826","6.32762",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE 2) Ramps serviced:YES 11) Additional Information: 24/7 -> formerly Sky Trek Aviation For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","MODESTO","KMOD","MODESTO JET CENTER","1001","1500","03-Mar-26","5.63971","0.587907826","6.22762",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE 2) Ramps serviced:YES 11) Additional Information: 24/7 -> formerly Sky Trek Aviation For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","MODESTO","KMOD","MODESTO JET CENTER","1501","2000","03-Mar-26","5.53971","0.587907826","6.12762",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE 2) Ramps serviced:YES 11) Additional Information: 24/7 -> formerly Sky Trek Aviation For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","MODESTO","KMOD","MODESTO JET CENTER","2001","2500","03-Mar-26","5.43971","0.587907826","6.02762",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE 2) Ramps serviced:YES 11) Additional Information: 24/7 -> formerly Sky Trek Aviation For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","MODESTO","KMOD","MODESTO JET CENTER","2501","999999999","03-Mar-26","5.23971","0.587907826","5.82762",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE 2) Ramps serviced:YES 11) Additional Information: 24/7 -> formerly Sky Trek Aviation For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","MONTEREY","KMRY","DEL MONTE AVIATION LLC","1","999999999","03-Mar-26","8.01317","0.64164255","8.65481",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: N/A 2) Ramps serviced: Own Ramp 3) Additional Information: Prist is available // Hours: 0500-2200 Local 7 days a week // After Hours Fee applies // ARINC 131.500 For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"California","MONTEREY","KMRY","MONTEREY JET CENTER","1","999999999","03-Mar-26","8.01317","0.64164255","8.65481",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: Advance notice is best // For last min (Pilots: Call on Freg 129.775 15mins out) 2) Ramps serviced: Able to fuel anywhere on the airport. 3) Additional Information: Prist is available // Hours: Mo 0500-2200 / 7days. Major Holidays (ie: Christmas and Thanksgiving) 0700-1900 // Full Service FBO // After hours fee applies .. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","SAN DIEGO","KMYF","CROWNAIR AVIATION","1","250","09-Mar-26","5.37926","0.555047625","5.93431",," **Price for fuel item: JET FUEL**/Any urgent info: No fuel cards accepted, customers must ALWAYS have a Sales Order on hand. 1) Minimum Notice Required: 24 hours 2) Ramps serviced: Own and Executive ramps 3) Additional Information: 24 Hour notice preferred. For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"California","SAN DIEGO","KMYF","CROWNAIR AVIATION","251","500","09-Mar-26","5.32926","0.555047625","5.88431",," **Price for fuel item: JET FUEL**/Any urgent info: No fuel cards accepted, customers must ALWAYS have a Sales Order on hand. 1) Minimum Notice Required: 24 hours 2) Ramps serviced: Own and Executive ramps 3) Additional Information: 24 Hour notice preferred. For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"California","SAN DIEGO","KMYF","CROWNAIR AVIATION","501","750","09-Mar-26","5.27926","0.555047625","5.83431",," **Price for fuel item: JET FUEL**/Any urgent info: No fuel cards accepted, customers must ALWAYS have a Sales Order on hand. 1) Minimum Notice Required: 24 hours 2) Ramps serviced: Own and Executive ramps 3) Additional Information: 24 Hour notice preferred. For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"California","SAN DIEGO","KMYF","CROWNAIR AVIATION","751","1000","09-Mar-26","5.22926","0.555047625","5.78431",," **Price for fuel item: JET FUEL**/Any urgent info: No fuel cards accepted, customers must ALWAYS have a Sales Order on hand. 1) Minimum Notice Required: 24 hours 2) Ramps serviced: Own and Executive ramps 3) Additional Information: 24 Hour notice preferred. For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"California","SAN DIEGO","KMYF","CROWNAIR AVIATION","1001","999999999","09-Mar-26","5.17926","0.555047625","5.73431",," **Price for fuel item: JET FUEL**/Any urgent info: No fuel cards accepted, customers must ALWAYS have a Sales Order on hand. 1) Minimum Notice Required: 24 hours 2) Ramps serviced: Own and Executive ramps 3) Additional Information: 24 Hour notice preferred. For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"California","OAKLAND","KOAK","SIGNATURE FLIGHT SUPPORT","1","300","10-Mar-26","5.2413","0.618963425","5.86026",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: No notice required for GA; all transport category aircraft require prior notice (at least a 24 hour courtesy) 2) Ramps serviced: Own Ramp ONLY which is located at the North Field. Located at the intersection of 28R and taxiway C-G-H 3) Additional Information: Prist is available // Peak Hours: Varies // Open: 24/7/365 days //ARINC: 130.575 . For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","OAKLAND","KOAK","SIGNATURE FLIGHT SUPPORT","301","1200","10-Mar-26","5.1013","0.618963425","5.72026",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: No notice required for GA; all transport category aircraft require prior notice (at least a 24 hour courtesy) 2) Ramps serviced: Own Ramp ONLY which is located at the North Field. Located at the intersection of 28R and taxiway C-G-H 3) Additional Information: Prist is available // Peak Hours: Varies // Open: 24/7/365 days //ARINC: 130.575 . For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","OAKLAND","KOAK","SIGNATURE FLIGHT SUPPORT","1201","5000","10-Mar-26","4.9513","0.618963425","5.57026",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: No notice required for GA; all transport category aircraft require prior notice (at least a 24 hour courtesy) 2) Ramps serviced: Own Ramp ONLY which is located at the North Field. Located at the intersection of 28R and taxiway C-G-H 3) Additional Information: Prist is available // Peak Hours: Varies // Open: 24/7/365 days //ARINC: 130.575 . For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","OAKLAND","KOAK","SIGNATURE FLIGHT SUPPORT","5001","10000","10-Mar-26","4.7513","0.618963425","5.37026",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: No notice required for GA; all transport category aircraft require prior notice (at least a 24 hour courtesy) 2) Ramps serviced: Own Ramp ONLY which is located at the North Field. Located at the intersection of 28R and taxiway C-G-H 3) Additional Information: Prist is available // Peak Hours: Varies // Open: 24/7/365 days //ARINC: 130.575 . For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","OAKLAND","KOAK","SIGNATURE FLIGHT SUPPORT","10001","999999999","10-Mar-26","4.5513","0.618963425","5.17026",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: No notice required for GA; all transport category aircraft require prior notice (at least a 24 hour courtesy) 2) Ramps serviced: Own Ramp ONLY which is located at the North Field. Located at the intersection of 28R and taxiway C-G-H 3) Additional Information: Prist is available // Peak Hours: Varies // Open: 24/7/365 days //ARINC: 130.575 . For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","OAKLAND","KOAK","KAISERAIR","1","199","09-Mar-26","4.58886","0.596126125","5.18499",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: N/A 2) Ramps serviced: FBO RAMP & NORTH APRON -129.750 . 11) Additional Information: PRIST IS AVAILABLE For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","OAKLAND","KOAK","KAISERAIR","200","499","09-Mar-26","4.43886","0.596126125","5.03499",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: N/A 2) Ramps serviced: FBO RAMP & NORTH APRON -129.750 . 11) Additional Information: PRIST IS AVAILABLE For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","OAKLAND","KOAK","KAISERAIR","500","999","09-Mar-26","4.38886","0.596126125","4.98499",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: N/A 2) Ramps serviced: FBO RAMP & NORTH APRON -129.750 . 11) Additional Information: PRIST IS AVAILABLE For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","OAKLAND","KOAK","KAISERAIR","1000","1999","09-Mar-26","4.23886","0.596126125","4.83499",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: N/A 2) Ramps serviced: FBO RAMP & NORTH APRON -129.750 . 11) Additional Information: PRIST IS AVAILABLE For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","OAKLAND","KOAK","KAISERAIR","2000","999999999","09-Mar-26","4.03886","0.596126125","4.63499",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: N/A 2) Ramps serviced: FBO RAMP & NORTH APRON -129.750 . 11) Additional Information: PRIST IS AVAILABLE For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"California","ONTARIO","KONT","GUARDIAN JET CENTER","1","2500","09-Mar-26","5.18156","0.569219375","5.75078",," **Price for fuel item: JET FUEL**/As an alternative option, Flying Tigers at KCNO is only 10 miles away and offers a substantially lower fuel price. 1) Minimum Notice Required: For Large Operations - As much notice as possible 2) Ramps serviced: Are able to service other ramps on the field. Approval from Airport Ops is needed for every operation off our ramp 3) Additional Information: Prist is available // Call-Out Fee applies to services provided outside of regular operating hours For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
